chain,apr,blockTime,blockHeight,inflation,tokenBonded,tokenSupply,tokenCommunity,validatorsActive,validatorsInactive,validatorsTotal,txs,tps,tpb,accountsMonthly,accountsTotal,marketGeckoId,marketPrice,marketCap,marketCapRank,marketFullyDilutedValuation,marketVolume,marketHigh24h,marketLow24h,marketChange24h,marketChangePercentage24h,marketCapChange24h,marketCapChangePercentage24h,marketSupplyCirculating,marketSupplyTotal,marketSupplyMax,marketAth,marketAthDate,marketAtl,marketAtlDate,marketPriceChangePercentage1h,marketPriceChangePercentage24h,marketPriceChangePercentage7d,marketPriceChangePercentage14d,marketPriceChangePercentage30d,marketPriceChangePercentage1y,timestamp,activeAccountCount
cosmos,0.170197,5.9124927,28143666,0.1,273564785,475097433,10338801,200,399,599,90088689,3.201028928,3.201028928,149148,2964308,cosmos,3.26,1548918693,85,1548938907,58168822,3.27,3.12,0.109418,3.474,52278447,3.493,475091265,475097465,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.282,3.474,0.257,-6.484,-20.94,-25.201,1.76152E+12,8548
cosmos,0.170382,5.9117263,28129053,0.1,273176036,474938236,10335617,200,399,599,90063817,3.201807647,3.201807647,149884,2963831,cosmos,3.15,1496640246,84,1496659675,38398794,3.19,3.14,-0.03502158,-1.1,-15475965,-1.023,474933008,474939173,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.232,-1.1,-1.081,0.487,-22.076,-33.015,1.76144E+12,8425
cosmos,0.170358,5.9148769,28114436,0.1,273123116,474779050,10332433,200,399,599,90037547,3.202537906,3.202537906,152980,2961796,cosmos,3.18,1512116210,82,1512135215,73589775,3.22,3.13,0.00265127,0.083,2371444,0.157,474773997,474779964,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.125,0.083,0.276,6.94,-23.414,-33.277,1.76135E+12,6665
cosmos,0.17028,5.9168444,28099828,0.1,273156896,474619982,10329252,200,399,599,90015175,3.203406619,3.203406619,152980,2961796,cosmos,3.18,1509744765,81,1509744765,57040632,3.23,3.11,0.070955,2.281,33916080,2.298,474621615,474621615,0,44.45,1.64238E+12,1.16,1.58407E+12,0.12,2.281,-2.171,-21.382,-23.739,-31.56,1.76126E+12,6613
cosmos,0.170477,5.9324558,28085219,0.1,272749479,474460978,10326072,200,399,599,89986334,3.204046014,3.204046014,158561,2961310,cosmos,3.11,1475828685,81,1475847708,80925830,3.22,3.07,-0.08187279,-2.563,-38595851,-2.549,474455406,474461522,0,44.45,1.64238E+12,1.16,1.58407E+12,1.207,-2.563,-6.112,-25.173,-25.169,-35.004,1.76118E+12,7646
cosmos,0.170546,5.9067058,28070693,0.1,272545426,474302960,10322911,200,399,599,89957405,3.204673465,3.204673465,159732,2960249,cosmos,3.19,1514424535,81,1514445828,98814253,3.37,3.18,-0.08519392,-2.6,-39339300,-2.532,474298097,474304766,0,44.45,1.64238E+12,1.16,1.58407E+12,-1.628,-2.6,-8.041,-21.746,-28.001,-35.103,1.76109E+12,7546
cosmos,0.170499,5.901103,28056063,0.1,272531461,474143812,10319728,200,399,599,89926235,3.205233571,3.205233571,161070,2959857,cosmos,3.28,1553763835,82,1553763835,81729099,3.32,3.19,0.04680665,1.449,23065176,1.507,474145008,474145008,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.513,1.449,-9.863,-23.349,-26.699,-29.487,1.761E+12,7059
cosmos,0.170504,5.908389,28041423,0.1,272433050,473984598,10316544,200,399,599,89899009,3.205936054,3.205936054,162462,2959857,cosmos,3.23,1530698659,82,1530698659,70034747,3.28,3.12,0.04610158,1.448,22563500,1.496,473985772,473985772,0,44.45,1.64238E+12,1.16,1.58407E+12,-1.025,1.448,-7.347,-22.398,-28.132,-27.529,1.76092E+12,7518
cosmos,0.170473,5.9069463,28026797,0.1,272391046,473825655,10313365,200,399,599,89873509,3.206699253,3.206699253,162830,2958798,cosmos,3.18,1508135159,83,1508135159,50873720,3.23,3.15,0.02785053,0.883,13519752,0.905,473826090,473826090,0,44.45,1.64238E+12,1.16,1.58407E+12,0.116,0.883,1.541,-22.95,-31.925,-26.117,1.76083E+12,6931
cosmos,0.170267,5.9124391,28012163,0.1,272628600,473666624,10310185,200,399,599,89847095,3.207431536,3.207431536,162830,2958798,cosmos,3.16,1494615407,83,1494615407,102559867,3.3,3.03,-0.09605192,-2.954,-44545508,-2.894,473666559,473666559,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.659,-2.954,5.943,-26.738,-31.165,-26.606,1.76075E+12,6764
cosmos,0.170261,5.9054413,27997542,0.1,272546658,473507832,10307009,200,399,599,89823143,3.208251031,3.208251031,163507,2957411,cosmos,3.25,1539160915,83,1539183367,102085758,3.42,3.22,-0.08078804,-2.424,-38171057,-2.42,473502086,473508994,0,44.45,1.64238E+12,1.16,1.58407E+12,0.429,-2.424,-19.637,-24.534,-28.425,-26.78,1.76066E+12,7323
cosmos,0.170236,5.9156502,27982913,0.1,272495509,473348994,10303832,200,399,599,89801734,3.209163178,3.209163178,163507,2957411,cosmos,3.33,1577331971,83,1577331971,94462636,3.51,3.3,-0.14208304,-4.089,-67875931,-4.126,473350308,473350308,0,44.45,1.64238E+12,1.16,1.58407E+12,0.222,-4.089,-19.891,-18.516,-26.263,-25.202,1.76057E+12,6951
cosmos,0.170376,5.9298435,27968324,0.1,272179813,473190633,10300665,200,399,599,89773644,3.209832809,3.209832809,164451,2956882,cosmos,3.48,1645207901,84,1645207901,138551017,3.66,3.33,-0.16253879,-4.466,-76342194,-4.434,473191241,473191241,0,44.45,1.64238E+12,1.16,1.58407E+12,0.252,-4.466,-14.536,-15.148,-25.62,-22.731,1.76049E+12,10810
cosmos,0.171839,5.9217018,27953743,0.1,269772122,473032422,10297500,200,399,599,89747810,3.210582926,3.210582926,164979,2956464,cosmos,3.64,1721550095,80,1721550095,126445599,3.66,3.46,0.161271,4.637,76946298,4.679,473034082,473034082,0,44.45,1.64238E+12,1.16,1.58407E+12,0.126,4.637,-14.854,-11.85,-24.601,-15.789,1.7604E+12,8291
cosmos,0.171975,5.9165196,27939141,0.1,269468950,472874026,10294332,200,399,599,89714167,3.211056739,3.211056739,165022,2955759,cosmos,3.48,1644603796,83,1644603796,136550349,3.54,3.05,0.333879,10.613,157632242,10.601,472875317,472875317,0,44.45,1.64238E+12,1.16,1.58407E+12,0.049,10.613,-16.089,-15.591,-26.319,-20.143,1.76031E+12,8928
cosmos,0.17199,5.9176047,27924529,0.1,269355804,472715564,10291163,200,399,599,89675991,3.211369868,3.211369868,164024,2955707,cosmos,3.15,1486971554,85,1486971554,249895839,3.28,2.89,0.153337,5.124,75965886,5.384,472715911,472715911,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.784,5.124,-24.05,-24.03,-33.01,-26.447,1.76023E+12,9117
cosmos,0.172482,5.9145916,27909931,0.1,268496308,472557318,10287998,200,399,599,89622251,3.211124062,3.211124062,165054,2954848,cosmos,2.99,1419617278,89,1419637367,305943834,4.18,2.34,-1.06949257,-26.346,-497564089,-25.953,472552993,472559681,0,44.45,1.64238E+12,1.16,1.58407E+12,4.017,-26.346,-30.488,-27.431,-36.121,-27.651,1.76014E+12,10042
cosmos,0.170162,5.9225212,27895322,0.1,272066148,472398994,10284832,200,399,599,89584832,3.211464345,3.211464345,165054,2954848,cosmos,4.06,1917181366,76,1917181366,94814682,4.18,4,-0.11298694,-2.709,-52972087,-2.689,472401053,472401053,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.213,-2.709,-5.688,0.837,-11.643,-4.061,1.76005E+12,11866
cosmos,0.170193,5.9186144,27880729,0.1,271925738,472240930,10281670,200,399,599,89552417,3.211982621,3.211982621,164246,2952386,cosmos,4.17,1970582538,78,1970582538,95509094,4.2,4.03,0.109447,2.695,54442707,2.841,472236738,472243410,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.165,2.695,1.348,0.25,-8.246,-4.463,1.75997E+12,9781
cosmos,0.170453,5.9209662,27866130,0.1,271420851,472082810,10278508,200,399,599,89525697,3.212706501,3.212706501,162979,2951419,cosmos,4.06,1916265543,78,1916291914,139128780,4.29,4.05,-0.21057196,-4.929,-100590461,-4.987,472078446,472084943,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.412,-4.929,-0.898,-2.061,-9.238,-11.93,1.75988E+12,10765
cosmos,0.170506,5.921247,27851545,0.1,271244808,471924948,10275351,200,399,599,89494752,3.213277827,3.213277827,161585,2951079,cosmos,4.27,2016856003,79,2016883712,120840861,4.3,4.12,0.122103,2.942,56630578,2.889,471920456,471926940,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.12,2.942,3.505,2.936,-2.75,-6.329,1.7598E+12,9270
cosmos,0.170427,5.9167827,27836942,0.1,271280097,471766891,10272190,200,399,599,89457434,3.21362289,3.21362289,161130,2950212,cosmos,4.15,1960225425,78,1960225425,112464148,4.3,4.12,0.01577668,0.381,9219076,0.473,471768903,471768903,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.187,0.381,-0.626,-6.301,-6.691,-9.792,1.75971E+12,10130
cosmos,0.170363,5.9109793,27822334,0.1,271290617,471608853,10269029,200,399,599,89418921,3.213925942,3.213925942,160733,2950212,cosmos,4.14,1951006349,77,1951035077,87110188,4.29,4.09,-0.14588616,-3.407,-69176298,-3.424,471604354,471611298,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.133,-3.407,0.234,-7.305,-6.354,-9.856,1.75962E+12,10815
cosmos,0.170764,5.9246316,27807713,0.1,270562699,471450740,10265867,200,399,599,89386247,3.214440792,3.214440792,156129,2949554,cosmos,4.29,2020182647,77,2020182647,111023759,4.35,4.21,-0.02478966,-0.575,-4715094,-0.233,471452740,471452740,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.468,-0.575,4.008,-4.822,-5.387,-1.972,1.75954E+12,8812
cosmos,0.170462,5.9137258,27793118,0.1,270951647,471293021,10262711,200,399,599,89346970,3.2147156,3.2147156,156129,2949554,cosmos,4.3,2024897741,76,2024925653,165518579,4.32,4.13,0.176584,4.279,81701329,4.204,471288622,471295118,0,44.45,1.64238E+12,1.16,1.58407E+12,0.011,4.279,6.931,-7.959,-2.917,-3.354,1.75945E+12,9650
cosmos,0.170549,5.9160389,27778502,0.1,270723009,471135046,10259551,200,399,599,89301475,3.214769285,3.214769285,155433,2948722,cosmos,4.12,1943196411,78,1943196411,236760509,4.25,4.07,0.03199107,0.782,15805015,0.82,471135554,471135554,0,44.45,1.64238E+12,1.16,1.58407E+12,0.226,0.782,-0.859,-10.018,-5.34,-6.946,1.75936E+12,14732
cosmos,0.170703,5.9069236,27763889,0.1,270387989,470977155,10256394,200,398,598,89255522,3.214806182,3.214806182,154505,2947428,cosmos,4.1,1927391396,74,1927415356,93449020,4.12,3.99,-0.0228258,-0.554,-12465801,-0.643,470971430,470977285,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.156,-0.554,-1.247,-10.199,-9.253,-14.953,1.75928E+12,12876
cosmos,0.170312,5.9025054,27749262,0.1,270917257,470819145,10253234,200,398,598,89224308,3.21537589,3.21537589,154454,2947100,cosmos,4.12,1938678241,77,1938678241,95478628,4.18,4.02,-0.06475711,-1.549,-29457457,-1.497,470819729,470819729,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.304,-1.549,-1.045,-8.921,-8.13,-19.002,1.75919E+12,9701
cosmos,0.170654,5.9032367,27734618,0.1,270284396,470661059,10250072,200,396,596,89200441,3.216213073,3.216213073,156160,2946574,cosmos,4.18,1967191045,75,1967222178,63534354,4.18,4.03,0.064908,1.577,30408365,1.57,470655424,470662872,0,44.45,1.64238E+12,1.16,1.58407E+12,0.073,1.577,-5.527,-10.542,-7.119,-16.039,1.7591E+12,8557
cosmos,0.170866,5.901299,27719977,0.1,269857967,470503014,10246911,200,396,596,89178925,3.217135606,3.217135606,158193,2946246,cosmos,4.12,1936782680,73,1936782680,65244777,4.15,4.06,0.00438823,0.107,2022840,0.105,470504558,470504558,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.548,0.107,-7.709,-14.671,-13.594,-19.644,1.75902E+12,8134
cosmos,0.171034,5.8958875,27705335,0.1,269502649,470345034,10243752,200,396,596,89157507,3.218062767,3.218062767,159415,2945984,cosmos,4.11,1934759840,73,1934759840,79346452,4.18,3.98,0.10757,2.685,49603050,2.631,470345617,470345617,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.212,2.685,-8.623,-12.888,-9.248,-18.13,1.75893E+12,7440
cosmos,0.171266,5.9005317,27690676,0.1,269047311,470186945,10240590,200,396,596,89130414,3.218787941,3.218787941,159415,2945984,cosmos,4.01,1885156790,73,1885156790,115258760,4.16,3.96,-0.13892726,-3.349,-64230892,-3.295,470187387,470187387,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.248,-3.349,-14.25,-14.629,-11.906,-16.597,1.75884E+12,7596
cosmos,0.171728,5.9043682,27676030,0.1,268233258,470029006,10237431,200,396,596,89100020,3.219393099,3.219393099,160541,2945809,cosmos,4.15,1949387681,74,1949387681,74571063,4.22,4.11,0.01063398,0.257,5666878,0.292,470028920,470028920,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.388,0.257,-9.518,-11.391,-6.519,-14.073,1.75876E+12,8632
cosmos,0.171773,5.9324196,27661409,0.1,268073745,469871446,10234279,200,396,596,89067935,3.219934856,3.219934856,163245,2942254,cosmos,4.13,1943720804,73,1943745145,73948570,4.21,4.11,-0.02686067,-0.646,-9985171,-0.511,469866036,469871920,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.381,-0.646,-9.359,-9.755,-14.726,-9.658,1.75867E+12,9396
cosmos,0.171986,5.9292476,27646842,0.1,267650988,469714486,10231140,200,396,596,89028945,3.220221138,3.220221138,164031,2941054,cosmos,4.16,1953705974,75,1953705974,148769842,4.41,4.09,-0.24831485,-5.632,-116479775,-5.627,469714852,469714852,0,44.45,1.64238E+12,1.16,1.58407E+12,0.267,-5.632,-7.951,-8.48,-14.849,-8.185,1.75859E+12,12443
cosmos,0.172294,5.9105963,27632255,0.1,267083916,469557351,10227997,200,394,594,88980837,3.220180076,3.220180076,165611,2939632,cosmos,4.41,2070876742,73,2070910133,86851073,4.51,4.41,-0.04271561,-0.96,-16814341,-0.805,469551148,469558719,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.492,-0.96,-5.685,-1.133,-8.944,-5.855,1.7585E+12,14554
cosmos,0.172301,5.9024022,27617630,0.1,266983141,469399872,10224848,200,394,594,88944456,3.220568021,3.220568021,164486,2938936,cosmos,4.45,2088642173,74,2088674509,67266390,4.5,4.43,-0.02509169,-0.561,-12446605,-0.592,469393746,469401013,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.213,-0.561,-7.771,1.31,-0.558,-1.962,1.75841E+12,10872
cosmos,0.172548,5.8979617,27602981,0.1,266511046,469242197,10221694,200,394,594,88910157,3.221034605,3.221034605,163886,2938022,cosmos,4.48,2101088777,74,2101088777,100167358,4.74,4.46,-0.19636245,-4.2,-93252470,-4.25,469243908,469243908,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.398,-4.2,-5.707,0.624,-0.447,-0.113,1.75833E+12,9050
cosmos,0.172582,5.9028704,27588332,0.1,266369961,469084543,10218541,200,394,594,88874912,3.221467394,3.221467394,163886,2938022,cosmos,4.68,2193213381,72,2193248191,95260937,4.7,4.56,0.068472,1.485,30261029,1.399,469078367,469085812,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.048,1.485,-0.373,6.588,7.986,8.886,1.75824E+12,10998
cosmos,0.1728,5.9072745,27573695,0.1,265944465,468927103,10215392,200,394,594,88845282,3.222102877,3.222102877,167156,2936739,cosmos,4.61,2162952352,72,2162952352,99934254,4.64,4.46,0.065165,1.433,31375417,1.472,468928093,468928093,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.12,1.433,-1.475,1.818,2.362,10.499,1.75815E+12,10662
cosmos,0.172833,5.9470362,27559065,0.1,265804808,468769802,10212246,200,394,594,88817114,3.222791267,3.222791267,167156,2936739,cosmos,4.55,2131627374,71,2131661989,111843496,4.57,4.44,0.03943882,0.875,20883607,0.989,468763792,468771404,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.304,0.875,-0.74,2.572,-1.825,14.849,1.75807E+12,8238
cosmos,0.17309,5.9099757,27544513,0.1,265320959,468613361,10209118,200,394,594,88781558,3.223203039,3.223203039,167149,2935082,cosmos,4.5,2110743767,70,2110772669,105647714,4.67,4.47,-0.13648184,-2.941,-61619728,-2.837,468608180,468614597,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.018,-2.941,-0.897,3.385,-1.977,10.354,1.75798E+12,10094
cosmos,0.173238,5.9136242,27529891,0.1,265005969,468456219,10205975,200,394,594,88754544,3.223933724,3.223933724,167411,2934822,cosmos,4.64,2172646005,69,2172646005,87380118,4.83,4.62,-0.1875248,-3.886,-87430794,-3.868,468457025,468457025,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.897,-3.886,4.013,2.082,4.546,9.853,1.75789E+12,9457
cosmos,0.173291,5.9180567,27515271,0.1,264835199,468299183,10202834,200,394,594,88727601,3.224667531,3.224667531,169155,2934344,cosmos,4.83,2259300923,68,2259336886,131041735,4.88,4.74,0.076052,1.601,35640276,1.603,468293308,468300762,0,44.45,1.64238E+12,1.16,1.58407E+12,0.026,1.601,9.839,7.707,7.808,13.991,1.75781E+12,8804
cosmos,0.173173,5.9081007,27500662,0.1,264927276,468142286,10199696,200,394,594,88696904,3.225264323,3.225264323,169155,2934344,cosmos,4.75,2223386030,67,2223424379,89596077,4.75,4.61,0.05635,1.2,26520885,1.207,468136102,468144176,0,44.45,1.64238E+12,1.16,1.58407E+12,0.02,1.2,6.718,5.512,-1.688,15.354,1.75772E+12,10746
cosmos,0.173704,5.9086747,27486034,0.1,264029479,467985238,10196555,200,394,594,88666327,3.225868345,3.225868345,171224,2931264,cosmos,4.69,2196455765,68,2196455765,80965574,4.7,4.61,0.01232123,0.263,7395437,0.338,467986140,467986140,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.148,0.263,6.237,-1.547,-0.817,12.95,1.75764E+12,9840
cosmos,0.173582,5.9115203,27471410,0.1,264126400,467828296,10193416,200,394,594,88634713,3.226434792,3.226434792,171224,2931264,cosmos,4.68,2189060328,66,2189098537,109174744,4.71,4.56,0.095292,2.078,41946633,1.954,467821687,467829852,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.182,2.078,3.347,3.253,4.141,13.428,1.75755E+12,9211
cosmos,0.173639,5.9204811,27456792,0.1,263950840,467671503,10190280,200,394,594,88604778,3.227062288,3.227062288,173305,2930874,cosmos,4.59,2147113695,65,2147113695,117381255,4.67,4.5,0.04703312,1.035,23005471,1.083,467673177,467673177,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.05,1.035,3.566,0.938,-1.134,12.46,1.75746E+12,10550
cosmos,0.173846,5.9111218,27442192,0.1,263548079,467514913,10187149,200,394,594,88578496,3.227821451,3.227821451,175089,2929792,cosmos,4.54,2124108225,67,2124108225,110956895,4.59,4.48,0.04840088,1.077,23246851,1.107,467516136,467516136,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.019,1.077,4.278,2.411,-4.176,20.752,1.75738E+12,10352
cosmos,0.173449,5.9141859,27427572,0.1,264062134,467358172,10184014,200,394,594,88552047,3.228577688,3.228577688,175807,2929035,cosmos,4.49,2100861374,65,2100892791,71112463,4.51,4.41,0.077247,1.751,39326254,1.908,467352866,467359855,0,44.45,1.64238E+12,1.16,1.58407E+12,0.392,1.751,-0.519,-6.649,-2.529,22.528,1.75729E+12,9762
cosmos,0.17359,5.9145387,27412954,0.1,263759945,467201494,10180880,200,394,594,88526877,3.229381153,3.229381153,176033,2928241,cosmos,4.41,2061535120,64,2061535120,55357354,4.46,4.37,-0.02447184,-0.551,-11993431,-0.578,467202898,467202898,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.225,-0.551,-1.775,-9.682,-0.258,18.803,1.7572E+12,8811
cosmos,0.173493,5.9123019,27398346,0.1,263819181,467044983,10177750,200,394,594,88492445,3.229846247,3.229846247,176445,2927679,cosmos,4.44,2073528550,65,2073528550,110756100,4.55,4.37,0.0425286,0.967,20269705,0.987,467045862,467045862,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.312,0.967,-1.392,-8.307,2.981,13.639,1.75712E+12,9129
cosmos,0.173476,5.9075924,27383728,0.1,263755821,466888410,10174618,200,394,594,88456828,3.230269743,3.230269743,176242,2927182,cosmos,4.4,2053258846,66,2053258846,88307432,4.54,4.34,-0.12255384,-2.712,-56144179,-2.662,466888721,466888721,0,44.45,1.64238E+12,1.16,1.58407E+12,0.081,-2.712,-5.862,-1.774,5.78,6.437,1.75703E+12,9682
cosmos,0.173402,5.9085757,27369084,0.1,263781039,466731815,10171487,200,394,594,88434803,3.231193379,3.231193379,177006,2926545,cosmos,4.52,2109403025,64,2109403025,83852573,4.56,4.41,0.097496,2.204,45151465,2.187,466733153,466733153,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.082,2.204,-0.266,0.486,4.67,8.449,1.75694E+12,8650
cosmos,0.173432,5.9176038,27354473,0.1,263645713,466575272,10168356,200,394,594,88412622,3.232108401,3.232108401,174794,2925628,cosmos,4.43,2064251559,64,2064251559,83122585,4.46,4.36,0.04276063,0.975,18636084,0.911,466575261,466575261,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.055,0.975,-2.728,2.175,3.491,-0.223,1.75686E+12,8787
cosmos,0.173829,5.8844596,27339843,0.1,262954989,466418707,10165224,200,394,594,88387472,3.232918053,3.232918053,178130,2925326,cosmos,4.38,2045615475,63,2045615475,116505299,4.59,4.34,-0.08497834,-1.901,-38313830,-1.839,466420236,466420236,0,44.45,1.64238E+12,1.16,1.58407E+12,0.89,-1.901,-1.173,-2.675,7.042,-0.142,1.75677E+12,8708
cosmos,0.173512,5.8872274,27325163,0.1,263347072,466261691,10162084,200,394,594,88359636,3.233636191,3.233636191,178203,2924474,cosmos,4.47,2083929305,62,2083959608,65268374,4.61,4.47,-0.03543948,-0.787,-14987056,-0.714,466256045,466262825,0,44.45,1.64238E+12,1.16,1.58407E+12,-1.004,-0.787,-7.108,-4.238,6.77,-1.981,1.75668E+12,10154
cosmos,0.174031,5.8902248,27310494,0.1,262473541,466104857,10158947,200,393,593,88333974,3.234433401,3.234433401,178342,2924216,cosmos,4.5,2098916360,63,2098947748,65055895,4.56,4.44,0.00972006,0.216,5957846,0.285,466099501,466106471,0,44.45,1.64238E+12,1.16,1.58407E+12,0.161,0.216,-7.864,-2.04,5.885,-3.066,1.7566E+12,9760
cosmos,0.174099,5.8983626,27295824,0.1,262283387,465948043,10155811,200,393,593,88311043,3.235331639,3.235331639,179280,2922918,cosmos,4.49,2092958514,61,2092984964,139482640,4.8,4.43,-0.30764397,-6.416,-140668482,-6.298,465943234,465949123,0,44.45,1.64238E+12,1.16,1.58407E+12,0.327,-6.416,-6.759,0.119,2.437,-2.22,1.75651E+12,7608
cosmos,0.173592,5.8973302,27281181,0.1,262960774,465791680,10152682,200,393,593,88287806,3.236216423,3.236216423,179280,2922918,cosmos,4.8,2234572117,61,2234605982,115225952,4.8,4.48,0.303829,6.762,141901611,6.781,465785591,465792650,0,44.45,1.64238E+12,1.16,1.58407E+12,0.64,6.762,7.158,7.152,4.384,5.09,1.75643E+12,7758
cosmos,0.173752,5.9023661,27266534,0.1,262630537,465635228,10149553,200,393,593,88263724,3.237071642,3.237071642,179513,2922041,cosmos,4.49,2092670506,63,2092697288,90603956,4.59,4.48,-0.03467152,-0.766,-14372471,-0.682,465629931,465635891,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.734,-0.766,-0.145,-7.021,-2.9,-0.646,1.75634E+12,9771
cosmos,0.173811,5.9084746,27251899,0.1,262453642,465478936,10146427,200,392,592,88234662,3.237743616,3.237743616,179513,2922041,cosmos,4.53,2107042977,63,2107072359,131299518,4.58,4.4,0.102418,2.315,51657003,2.513,465472391,465478882,0,44.45,1.64238E+12,1.16,1.58407E+12,-0.475,2.315,4.454,-4.341,-6.656,-7.628,1.75625E+12,9961
